Date,Open,High,Low,Close,Adj Close,Volume
2004-08-20,54.049999,54.310001,53.849998,54.259998,31.623514,982700
2004-08-23,54.180000,54.369999,53.830002,53.880001,31.402035,1021900
2004-08-24,54.200001,54.349998,53.889999,54.119999,31.541918,1231200
2004-08-25,54.110001,55.459999,54.009998,54.410000,31.710939,1619900
2004-08-26,53.950001,54.000000,52.930000,53.250000,31.034861,3514200
2004-08-27,53.349998,53.500000,53.060001,53.400002,31.122288,1181600
2004-08-30,53.000000,54.029999,53.000000,53.720001,31.438293,1620500
2004-08-31,53.720001,53.930000,53.450001,53.779999,31.473429,1481300
2004-09-01,53.950001,54.410000,53.810001,54.270000,31.760197,1208500
2004-09-02,54.320000,54.980000,54.150002,54.750000,32.041092,1721000
2004-09-03,54.720001,54.990002,54.650002,54.709999,32.017685,1136800
2004-09-07,54.720001,55.009998,54.279999,54.500000,31.894794,1626800
2004-09-08,54.400002,54.669998,54.299999,54.500000,31.894794,1222100
2004-09-09,54.500000,54.650002,54.060001,54.169998,31.701656,1180500
2004-09-10,54.169998,54.230000,53.810001,54.230000,31.736776,945000
2004-09-13,54.299999,54.380001,53.900002,53.919998,31.555351,1447800
2004-09-14,54.000000,54.180000,53.820000,53.990002,31.596319,1043400
2004-09-15,53.959999,54.080002,53.619999,53.910000,31.549498,1345400
2004-09-16,53.910000,54.439999,53.900002,54.200001,31.719229,763400
2004-09-17,54.470001,55.000000,54.439999,54.669998,31.994268,1333600
2004-09-20,54.450001,54.630001,53.930000,54.259998,31.754335,1553700
2004-09-21,54.200001,54.619999,53.990002,54.060001,31.637287,1153200
2004-09-22,54.000000,54.000000,53.259998,53.400002,31.251036,1651100
2004-09-23,53.500000,53.500000,52.919998,53.180000,31.122288,1114900
2004-09-24,53.180000,54.570000,53.180000,54.360001,31.812853,1516000
2004-09-27,54.500000,54.900002,54.139999,54.639999,31.976717,1783800
2004-09-28,54.500000,55.680000,54.299999,55.500000,32.480003,2209100
2004-09-29,55.299999,55.299999,54.599998,55.090000,32.240070,1827500
2004-09-30,54.990002,56.000000,54.950001,55.779999,32.643879,1601600
2004-10-01,56.000000,56.450001,55.840000,56.320000,32.959892,2753500
2004-10-04,56.500000,56.740002,55.869999,56.599998,33.123760,2224800
2004-10-05,56.500000,56.849998,56.360001,56.520000,33.076942,1706800
2004-10-06,56.500000,56.500000,55.439999,56.310001,32.954056,2167600
2004-10-07,56.480000,56.619999,56.180000,56.259998,32.924774,1676500
2004-10-08,56.259998,56.439999,55.299999,55.419998,32.433197,1603500
2004-10-11,55.650002,55.900002,55.419998,55.500000,32.480003,922400
2004-10-12,55.299999,55.419998,55.060001,55.419998,32.433197,1479300
2004-10-13,56.000000,56.090000,54.570000,54.660000,31.988432,1102800
2004-10-14,54.349998,54.599998,53.959999,53.959999,31.578770,1608300
2004-10-15,54.000000,54.240002,53.820000,53.849998,31.514380,2180800
2004-10-18,53.810001,53.970001,52.599998,52.720001,30.853090,2399600
2004-10-19,53.000000,53.680000,52.720001,52.880001,30.946726,1859300
2004-10-20,52.880001,53.150002,52.189999,52.849998,30.929169,1833500
2004-10-21,52.700001,53.750000,52.689999,53.480000,31.297867,1513300
2004-10-22,53.480000,53.889999,53.189999,53.529999,31.327118,1223100
2004-10-25,53.250000,53.939999,53.000000,53.500000,31.309559,1684700
2004-10-26,53.349998,54.520000,53.060001,54.380001,31.824558,1692200
2004-10-27,54.200001,54.910000,54.110001,54.910000,32.134731,1479400
2004-10-28,54.980000,55.439999,54.759998,55.000000,32.187401,1858500
2004-10-29,55.000000,55.430000,54.830002,55.090000,32.240070,1373800
2004-11-01,55.250000,55.799999,55.200001,55.790001,32.649734,1333400
2004-11-02,55.759998,55.990002,53.860001,54.110001,31.666561,2853100
2004-11-03,55.500000,56.180000,55.250000,55.889999,32.708252,2776800
2004-11-04,55.889999,56.009998,55.570000,55.950001,32.743362,1719800
2004-11-05,56.000000,56.990002,55.990002,56.849998,33.270058,1743700
2004-11-08,56.950001,57.340000,56.619999,57.200001,33.474895,1985300
2004-11-09,57.299999,57.439999,56.910000,57.009998,33.363701,906200
2004-11-10,57.020000,57.639999,56.810001,57.509998,33.656319,1340300
2004-11-11,57.650002,58.090000,57.599998,57.980000,33.931381,1479000
2004-11-12,57.980000,58.560001,57.709999,58.560001,34.270805,1548800
2004-11-15,58.250000,58.619999,58.110001,58.290001,34.112797,1189000
2004-11-16,58.349998,58.450001,57.799999,57.959999,33.919651,1071900
2004-11-17,58.060001,58.750000,57.930000,57.990002,33.937233,1758000
2004-11-18,58.240002,58.750000,57.990002,58.619999,34.305908,1345500
2004-11-19,58.570000,58.750000,58.200001,58.349998,34.147903,1284800
2004-11-22,58.150002,59.160000,58.009998,58.860001,34.446369,1531300
2004-11-23,58.860001,59.169998,58.840000,59.040001,34.551716,2818400
2004-11-24,59.049999,59.430000,59.049999,59.200001,34.645325,1676700
2004-11-26,59.250000,59.610001,59.200001,59.540001,34.844318,886500
2004-11-29,59.099998,60.099998,59.099998,60.049999,35.290974,2478200
2004-11-30,60.000000,60.869999,60.000000,60.840000,35.755245,2691500
2004-12-01,60.840000,61.459999,60.790001,61.419998,36.096111,1924000
2004-12-02,61.419998,61.580002,61.099998,61.480000,36.131371,2217100
2004-12-03,61.299999,61.770000,61.290001,61.619999,36.213642,1579200
2004-12-06,61.549999,61.750000,61.410000,61.610001,36.207783,2020600
2004-12-07,61.259998,61.259998,60.110001,60.209999,35.384998,3322500
2004-12-08,59.970001,60.000000,57.549999,59.119999,34.744404,5090800
2004-12-09,58.330002,59.049999,58.230000,59.020000,34.685646,2245700
2004-12-10,58.770000,59.689999,58.759998,59.450001,34.938358,1729600
2004-12-13,59.990002,60.680000,59.660000,60.400002,35.496662,1794900
2004-12-14,60.349998,60.389999,59.150002,59.709999,35.091145,2821400
2004-12-15,59.500000,59.650002,59.000000,59.380001,34.897221,2096500
2004-12-16,59.380001,59.410000,58.930000,59.259998,34.826698,2034700
2004-12-17,58.650002,59.400002,58.650002,58.930000,34.632748,2292000
2004-12-20,58.939999,59.330002,58.939999,59.080002,34.720924,1283700
2004-12-21,58.700001,58.820000,57.500000,57.599998,33.851116,3926800
2004-12-22,58.000000,58.900002,57.910000,58.799999,34.556351,2594000
2004-12-23,58.799999,59.139999,58.660000,58.939999,34.638622,1034000
2004-12-27,58.830002,58.830002,57.279999,57.380001,33.721828,3316500
2004-12-28,57.630001,57.750000,56.750000,56.759998,33.357460,4496600
2004-12-29,55.740002,56.000000,54.660000,55.250000,32.470039,6284300
2004-12-30,55.529999,55.799999,55.049999,55.599998,32.675751,2457400
2004-12-31,55.549999,56.119999,55.330002,55.549999,32.646343,1957500
2005-01-03,55.400002,55.639999,54.099998,54.209999,31.858839,5258500
2005-01-04,53.980000,53.980000,52.540001,53.290001,31.318167,9493800
2005-01-05,53.290001,55.000000,52.669998,54.630001,32.105675,6969900
2005-01-06,54.630001,55.430000,54.270000,54.509998,32.035152,3024800
2005-01-07,54.509998,55.009998,54.169998,54.770000,32.187954,2158100
2005-01-10,54.700001,55.500000,54.349998,55.000000,32.323116,3109700
2005-01-11,54.750000,55.490002,54.410000,55.099998,32.381893,3680200
2005-01-12,54.950001,55.959999,54.950001,55.799999,32.793285,3046700
2005-01-13,55.750000,55.990002,55.330002,55.349998,32.528812,2770900
2005-01-14,55.500000,56.250000,55.500000,56.000000,32.910820,2538600
2005-01-18,56.009998,56.680000,55.860001,56.529999,33.222298,2056700
