-99909712, 96727385, 25192557
-101143216, 96353952, 25254124
-100353547, 91569265, 24584329
-99596251, 87592208, 24627120
-98459193, 87139791, 24454381
-97316707, 85080036, 23243758
-96194943, 84880523, 23146110
-95064360, 83160990, 22216784
-93948825, 82021955, 22488940
-92831674, 81304256, 21902934
-91715631, 81383541, 21631929
-90588755, 81662590, 21505008
-89447181, 81081415, 21646221
-88298271, 79784376, 21191060
-87155811, 76889291, 20228547
-86043851, 75938396, 19568196
-84936586, 77191218, 20165541
-83795145, 75604560, 19813202
-82663171, 73675716, 19097820
-81548683, 75764052, 18827744
-82338981, 76050614, 18284457
-81198796, 76407084, 18787176
-81994186, 76062464, 18137681
-82777421, 76023040, 17279000
-81654343, 76052589, 17505378
-82440212, 76590880, 17114622
-83222959, 78881769, 17460485
-84016803, 79794364, 16750848
-84815417, 80238258, 16472715
-85608746, 81002040, 16376210
-86398841, 85133450, 16311921
-87225014, 85668126, 16616212
-88040544, 87728190, 16228758
-88870576, 88596288, 16094070
-89698529, 89181916, 15494366
-90526479, 91033470, 14944072
-91368143, 94696784, 15552294
-92230005, 96085720, 14930374
-93100806, 98026557, 14931950
-93979185, 98673210, 14514360
-94856110, 100132280, 14032146
-95741072, 100531104, 13771080
-96620331, 101034715, 13504887
-97495199, 103628728, 13495840
-98383937, 102883671, 12682897
-99262623, 101825800, 12354498
-100122490, 101503283, 11827277
-100973872, 103623534, 12065380
-101831034, 103397786, 12027150
-100666810, 101365050, 12135926
-99509036, 97382786, 13388200
-98728250, 97163300, 13620958
-97940684, 96386400, 13964175
-97153273, 95036970, 14267860
-96371243, 93134647, 14908432
-95604708, 91433280, 14990898
-94844469, 91834220, 15707570
-94076623, 90511660, 16481200
-93319748, 86980017, 16495650
-92588129, 84147432, 16942922
-91880104, 85082270, 17509348
-91156090, 83802060, 17391780
-90432001, 83779794, 17317985
-89694396, 83506984, 16888250
-88941828, 81678297, 16770729
-88195764, 80152516, 17091536
-87457980, 78013765, 17172461
-86733120, 77290584, 17444520
-86006822, 78756044, 18330767
-85259391, 79185760, 18958900
-84499786, 77832738, 19055049
-83743781, 76385680, 19351122
-82994823, 74238433, 19168245
-82256867, 73491054, 19678464
-81519658, 71616776, 19792268
-80793614, 70743536, 20144880
-80068338, 69724875, 20632491
-79347082, 70212532, 20304400
-78601308, 68900101, 20354328
-77858999, 68279040, 20704266
-79010302, 68823743, 21185143
-78273192, 67893480, 21557952
-77537515, 67969081, 22751925
-78711511, 68169672, 22502740
-79870602, 68816443, 23613509
-81033980, 69641178, 23742504
-80312721, 69834647, 23955693
-81489137, 72230734, 24218810
-82685399, 75947175, 24967341
-83922959, 76469528, 25182080
-85153977, 78607221, 25382964
-86399478, 80562534, 25534974
-87656322, 79454645, 25717105
-88885704, 79103440, 26464704
-90102641, 82079406, 26476515
-91342262, 82465760, 26112574
-92569235, 83512774, 27325851
-93805042, 85123584, 28232160
-95053686, 85300730, 28027230
-96288854, 86445652, 28480778
-97527485, 87086826, 28703034
-98761841, 87986976, 28139444
-99988624, 89563192, 28070875
-101219519, 93183210, 28792008
-102483396, 93336880, 28808680
-103735916, 96353808, 28798848
-105008231, 99370035, 29184186
-106302960, 99888348, 29087240
-107589350, 100915460, 29080690
-108429628, 102202464, 29658720
-109722381, 103233220, 29791496
-111014057, 102942826, 30170976
-112293062, 103719627, 29951999
-113115532, 104436000, 29822892
-113933961, 107178372, 31368081
-115234584, 116778066, 31991652
-116621828, 123338483, 32842887
-118066228, 122601024, 32923264
-119490780, 127255485, 33426810
-120950343, 128071426, 33884672
-122407716, 126641241, 33394572
-123835035, 128193300, 33642468
-125265796, 129331443, 34164393
-126698110, 128082350, 33595240
-128102461, 129913068, 33758361
-129512270, 131610640, 33700718
-130924694, 134235186, 34553662
-132354250, 134179482, 35144496
-133775322, 136052475, 36241300
-135208327, 136550792, 36885148
-136638127, 137996118, 37039737
-138069552, 141373912, 37843600
-139523336, 145023158, 38392830
-140999688, 147027840, 38218500
-142479710, 149449520, 39187369
-143974349, 151562796, 39557392
-145476913, 151659369, 40105278
-146972042, 157401508, 41361782
-148509992, 158160250, 42433885
-150049041, 158480910, 43331808
-151584594, 153333323, 42614981
-153063376, 156055040, 43973612
-154560870, 155715900, 44246997
-156046253, 156974870, 44457440
-157531611, 156873941, 44569469
-156610929, 156987740, 44747964
-158094749, 158896843, 45098351
-159584379, 160671984, 44659168
-161073903, 159878502, 43535910
-160135663, 159159660, 44413632
-159197460, 157895217, 44929346
-158261191, 155993760, 43869168
-156800113, 153897387, 45081149
-155877057, 153702272, 45096408
-154944689, 151925782, 44939635
-154014338, 145237554, 44046150
-152602564, 145900000, 44217329
-151173723, 142963072, 43166256
-149763853, 139757643, 41967768
-148376308, 138432912, 41364212
-146992430, 137885913, 40769850
-145605787, 139884600, 40527844
-144192961, 137097639, 39959450
-142795730, 135334318, 41663970
-141391644, 136259253, 40899152
-139973003, 139622008, 41547360
-140916970, 141970842, 40993539
-141872575, 142123330, 40937010
-142817915, 143896823, 44057026
-144307750, 146289600, 46459426
-145820877, 150600714, 46175031
-147355920, 153449770, 45893120
-148900537, 154487016, 47390350
-150450879, 153581068, 46628946
-151977269, 151877500, 44011304
-153462297, 153695052, 43997920
-154950379, 152096597, 43410840
-155884894, 152723456, 42605888
-156818254, 160348935, 42840312
-157798445, 158036840, 42356358
-158752654, 161781201, 41670342
-159728803, 161908164, 41683040
-160694861, 163747605, 41234583
-161666709, 167375112, 41061514
-162655894, 161983395, 40330474
-163598889, 163098544, 40078272
-162142723, 157077630, 39440835
-160724728, 157355932, 39284322
-159295337, 155694721, 39956868
-157863544, 154859364, 39709544
-156429120, 150704103, 38116326
-155026281, 148387980, 38595900
-153627529, 147506856, 38257389
-152227304, 148540800, 38269692
-150808250, 145969482, 37971129
-149400577, 147478212, 37544630
-147972960, 146980250, 37757710
-146536720, 146965668, 38937888
-145621915, 145777386, 39344590
-144708075, 143003032, 39421168
-143805927, 140116064, 39441570
-142916253, 134128200, 37655048
-141544092, 133212051, 37703736
-140168175, 131734020, 38531590
-139315700, 127834668, 38060211
-137964183, 127397928, 38203966
-137127596, 131054345, 39298980
-136255333, 129372444, 39355420
-135386402, 127978602, 39747836
-134520612, 126355152, 40000950
-133659114, 125721819, 41137383
-132798918, 121378290, 40732504
-131963456, 121624053, 41742531
-131120466, 120021372, 41814696
-130280681, 117486963, 42095520
-129454256, 118073294, 43095468
-128616610, 116449515, 43538298
-127784881, 118259648, 44960322
-126932328, 118530958, 45288129
-128367945, 119627352, 45359680
-129801706, 121606590, 46780321
-131250425, 122400426, 46879398
-132694525, 123091516, 46071787
-134127562, 123983676, 46607980
-135559754, 124382298, 46471920
-136982524, 125624840, 47126072
-138408460, 130656768, 47840156
-139872016, 131393024, 48009528
-141330939, 132704149, 48505366
-142792326, 132941556, 48261640
-144242372, 133617810, 48856410
-145689976, 134210608, 48276616
-147127642, 136200987, 48347618
-148571219, 137041778, 47598570
-149459035, 140568393, 47949026
-150363120, 141310320, 47108736
-151266818, 143455301, 46860840
-152178359, 143315962, 46519820
-153079434, 147808485, 46604792
-154005361, 147960148, 47622456
-155482055, 148670875, 47767681
-156954071, 150004512, 49137650
-158433628, 152204039, 51235875
-159931710, 152710784, 52098628
-161427662, 151452321, 52338555
-162904246, 151855730, 52467090
-164373902, 151973231, 53256525
-163518124, 153225410, 53566304
-165001135, 153715531, 54090669
-166480133, 153623184, 56074272
-165631345, 152309377, 57007920
-164787158, 151936720, 58319460
-163942411, 148268214, 58895952
-163118437, 148798976, 59993752
-162285581, 146067653, 60667245
-161466957, 143731224, 59972408
-160652170, 147139000, 60197520
-162154674, 147798378, 61706988
-163659435, 148768943, 62367492
-162821542, 147685356, 63818104
-161988894, 148150875, 65051343
-163518288, 148743000, 65021040
-165041004, 150037292, 64089477
-166557947, 154148608, 66130368
-168106662, 156506283, 66901906
-169666531, 161439850, 69847954
-171268417, 162456506, 71638515
-172875920, 164515296, 70348124
