2146
Date,Open,High,Low,Close,Adj Close,Volume
1092960000000,2.51582,2.716817,2.503118,2.697639,2.697639,458857488
1093219200000,2.758411,2.826406,2.71607,2.724787,2.724787,366857939
1093305600000,2.770615,2.779581,2.579581,2.61196,2.61196,306396159
1093392000000,2.614201,2.689918,2.587302,2.640104,2.640104,184645512
1093478400000,2.613952,2.688672,2.606729,2.687676,2.687676,142572401
1093564800000,2.692408,2.70536,2.632383,2.64384,2.64384,124826132
1093824000000,2.622171,2.627402,2.540727,2.540727,2.540727,104429967
1093910400000,2.54795,2.583068,2.544463,2.549693,2.549693,98825037
1093996800000,2.557912,2.564637,2.482445,2.496891,2.496891,183633734
1094083200000,2.47049,2.549693,2.464263,2.528273,2.528273,303810504
1094169600000,2.514326,2.534002,2.473728,2.490913,2.490913,103538639
1094515200000,2.51582,2.540478,2.480951,2.530017,2.530017,117506800
1094601600000,2.509095,2.566132,2.503118,2.54795,2.54795,100186120
1094688000000,2.553678,2.558161,2.515571,2.548199,2.548199,81620792
1094774400000,2.530515,2.654052,2.523043,2.623417,2.623417,174804764
1095033600000,2.655795,2.700129,2.651561,2.677464,2.677464,157628624
1095120000000,2.676219,2.789544,2.65978,2.776842,2.776842,217608605
1095206400000,2.753679,2.845086,2.744712,2.789544,2.789544,215279909
1095292800000,2.798012,2.884189,2.780827,2.83861,2.83861,186207345
1095379200000,2.849818,2.926282,2.828149,2.926282,2.926282,190350817
1095638400000,2.912832,3.028648,2.908349,2.972857,2.972857,213585582
1095724800000,2.984065,2.999258,2.92678,2.934999,2.934999,145262446
1095811200000,2.92404,2.980578,2.909345,2.948448,2.948448,152344894
1095897600000,2.959906,3.054302,2.914575,3.009221,3.009221,171524515
1095984000000,3.012209,3.090914,2.98282,2.984563,2.984563,183336625
1096243200000,2.977838,3.010715,2.934003,2.94546,2.94546,141994242
1096329600000,3.021176,3.173106,2.994028,3.159657,3.159657,340190355
1096416000000,3.155672,3.362895,3.143966,3.264763,3.264763,613229953
1096502400000,3.235373,3.295149,3.212957,3.227901,3.227901,276468402
1096588800000,3.257789,3.343468,3.210466,3.302123,3.302123,303934969
1096848000000,3.368624,3.408972,3.338237,3.363891,3.363891,261693228
1096934400000,3.353929,3.450317,3.293655,3.446332,3.446332,300887589
1097020800000,3.425909,3.448325,3.387304,3.414203,3.414203,268900140
1097107200000,3.410218,3.483941,3.401002,3.458287,3.458287,283643194
1097193600000,3.45505,3.47896,3.412708,3.430392,3.430392,222442656
1097452800000,3.41221,3.458537,3.333754,3.368873,3.368873,210437827
1097539200000,3.348449,3.427403,3.322546,3.422173,3.422173,234419380
1097625600000,3.56962,3.575349,3.488923,3.509346,3.509346,397203256
1097712000000,3.512086,3.546208,3.451065,3.536743,3.536743,209835578
1097798400000,3.60972,3.623917,3.535498,3.589296,3.589296,265150137
1098057600000,3.566631,3.716071,3.517067,3.715075,3.715075,282061287
1098144000000,3.74845,3.795773,3.669994,3.684689,3.684689,363918964
1098230400000,3.68693,3.710841,3.476967,3.499134,3.499134,456613107
1098316800000,3.596519,3.739234,3.527279,3.720554,3.720554,585767401
1098403200000,4.247579,4.48743,4.086682,4.294653,4.294653,1481207196
1098662400000,4.393532,4.842599,4.297641,4.667505,4.667505,1315480331
1098748800000,4.641104,4.798016,4.483196,4.528028,4.528028,895628499
1098835200000,4.550942,4.720307,4.527281,4.631889,4.631889,536262538
1098921600000,4.649572,4.841602,4.622673,4.814454,4.814454,596097978
1099008000000,4.953682,4.980083,4.747206,4.748203,4.748203,849672890
1099267200000,4.820681,4.923296,4.763894,4.882449,4.882449,490828877
1099353600000,4.950943,4.962649,4.815451,4.853558,4.853558,455553149
1099440000000,4.935999,5.021179,4.750942,4.773856,4.773856,557630330
1099526400000,4.693408,4.742225,4.566633,4.600257,4.600257,578544429
1099612800000,4.532511,4.540481,4.198015,4.21794,4.21794,796297573
1099872000000,4.257293,4.369622,4.219185,4.297641,4.297641,449349985
1099958400000,4.336247,4.363644,4.116321,4.201751,4.201751,444226854
1100044800000,4.250817,4.296894,4.142722,4.180829,4.180829,427355853
1100131200000,4.212461,4.576596,4.173606,4.558414,4.558414,601666773
1100217600000,4.613458,4.727281,4.418439,4.533009,4.533009,672354740
1100476800000,4.494404,4.690419,4.452063,4.604491,4.604491,477844390
1100563200000,4.420929,4.469995,4.254802,4.297392,4.297392,839832142
1100649600000,4.209721,4.420929,4.209223,4.296396,4.296396,728034662
1100736000000,4.241352,4.344217,4.127778,4.172859,4.172859,667677273
1100822400000,4.211713,4.233631,4.147454,4.219185,4.219185,352086780
1101081600000,4.096396,4.221676,4.017691,4.112087,4.112087,496582362
1101168000000,4.183569,4.254802,4.146956,4.172361,4.172361,498393124
1101254400000,4.354179,4.413706,4.296645,4.352685,4.352685,613531078
1101427200000,4.378588,4.483943,4.366633,4.468003,4.468003,260175560
1101686400000,4.492162,4.55667,4.421178,4.509348,4.509348,428263241
1101772800000,4.50088,4.557916,4.489423,4.532511,4.532511,309154460
1101859200000,4.531764,4.545462,4.471988,4.4822,4.4822,315743063
1101945600000,4.480705,4.520805,4.447081,4.468252,4.468252,251374696
1102032000000,4.481951,4.509597,4.42342,4.493159,4.493159,235647968
1102291200000,4.461527,4.500631,4.384067,4.390792,4.390792,251097661
1102377600000,4.383569,4.388551,4.247828,4.269746,4.269746,275866153
1102464000000,4.242847,4.325786,4.202498,4.233631,4.233631,302802741
1102550400000,4.240356,4.321303,4.196022,4.319559,4.319559,307307563
1102636800000,4.319559,4.355674,4.266259,4.275225,4.275225,173335277
