2147
Date,Open,High,Low,Close,Adj Close,Volume
1092960000000,0.548393,0.553393,0.544464,0.55,0.466838,316780800
1093219200000,0.551071,0.558393,0.546429,0.555,0.471082,254660000
1093305600000,0.558214,0.570536,0.556964,0.570536,0.484269,374136000
1093392000000,0.569107,0.591964,0.566607,0.590179,0.500942,505618400
1093478400000,0.59,0.628214,0.584643,0.618929,0.525345,955858400
1093564800000,0.619286,0.620714,0.607143,0.613393,0.520646,388813600
1093824000000,0.607143,0.62,0.606429,0.609286,0.51716,218142400
1093910400000,0.608393,0.624107,0.607143,0.615893,0.522768,376560800
1093996800000,0.6125,0.642679,0.610536,0.640357,0.543533,515726400
1094083200000,0.633929,0.639464,0.621964,0.636786,0.540502,406324800
1094169600000,0.625179,0.641429,0.625179,0.629107,0.533984,293468000
1094515200000,0.632143,0.64625,0.629107,0.638571,0.542017,301957600
1094601600000,0.6375,0.653036,0.637143,0.649107,0.55096,343526400
1094688000000,0.644643,0.648214,0.63,0.6375,0.541108,461339200
1094774400000,0.636786,0.646964,0.633214,0.640536,0.543685,328014400
1095033600000,0.640714,0.644107,0.630714,0.635536,0.539441,281976800
1095120000000,0.629286,0.634821,0.621071,0.63375,0.537925,254822400
1095206400000,0.631429,0.633571,0.621429,0.628571,0.533529,232668800
1095292800000,0.628571,0.656429,0.626429,0.649107,0.55096,501916800
1095379200000,0.652679,0.6675,0.65,0.663214,0.562934,502308800
1095638400000,0.658571,0.678214,0.658393,0.673393,0.571573,245000000
1095724800000,0.674107,0.694107,0.668929,0.67875,0.576121,386652000
1095811200000,0.680357,0.681071,0.657321,0.659286,0.5596,401688000
1095897600000,0.661429,0.669643,0.659464,0.665536,0.564905,397404000
1095984000000,0.66875,0.678571,0.663393,0.665893,0.565208,369488000
1096243200000,0.659821,0.678214,0.657679,0.670179,0.568846,397516000
1096329600000,0.668929,0.68375,0.66875,0.679286,0.576576,353186400
1096416000000,0.677321,0.693929,0.675357,0.690714,0.586276,273509600
1096502400000,0.696429,0.70125,0.686607,0.691964,0.587337,425012000
1096588800000,0.698571,0.699821,0.688929,0.690536,0.586124,465404800
1096848000000,0.699643,0.699643,0.691964,0.692679,0.587943,574084000
1096934400000,0.688571,0.708393,0.685714,0.703036,0.596734,406162400
1097020800000,0.705357,0.727857,0.704821,0.725714,0.615983,446303200
1097107200000,0.723929,0.730893,0.704643,0.7075,0.600524,426148800
1097193600000,0.706429,0.710179,0.693571,0.6975,0.592036,359228800
1097452800000,0.692857,0.6975,0.682143,0.689107,0.584911,323870400
1097539200000,0.6875,0.688929,0.672321,0.68375,0.580365,460191200
1097625600000,0.694107,0.71,0.691786,0.709821,0.602494,1163008000
1097712000000,0.77125,0.816964,0.759821,0.803214,0.681765,2768427200
1097798400000,0.801429,0.814464,0.789107,0.8125,0.689647,1031128000
1098057600000,0.798214,0.852679,0.798214,0.852679,0.723751,1200752000
1098144000000,0.858929,0.863393,0.844821,0.846786,0.718749,801992800
1098230400000,0.8425,0.85,0.833036,0.847679,0.719507,605108000
1098316800000,0.847857,0.859464,0.845714,0.856071,0.72663,724505600
1098403200000,0.848929,0.85125,0.839643,0.846607,0.718597,483067200
1098662400000,0.842857,0.854286,0.840536,0.849107,0.720719,392644000
1098748800000,0.847321,0.858036,0.83875,0.856607,0.727085,594361600
1098835200000,0.86625,0.903929,0.860179,0.898214,0.762401,1193494400
1098921600000,0.8925,0.9325,0.883929,0.931964,0.791048,864264800
1099008000000,0.925714,0.95,0.925,0.935714,0.794231,810219200
1099267200000,0.9375,0.951071,0.929286,0.936607,0.794989,602050400
1099353600000,0.935714,0.965714,0.935714,0.955357,0.810904,729988000
1099440000000,0.970893,1.001964,0.964107,0.987679,0.838338,1204173600
1099526400000,0.982679,0.991964,0.970893,0.972321,0.825303,928625600
1099612800000,0.979643,0.982143,0.929286,0.977143,0.829395,1205047200
1099872000000,0.969107,0.990179,0.961786,0.971071,0.824242,526920800
1099958400000,0.968393,0.974107,0.953214,0.965179,0.819241,475764800
1100044800000,0.963393,0.989107,0.962679,0.977679,0.829851,508676000
1100131200000,0.98125,0.989821,0.968393,0.9875,0.838187,407299200
1100217600000,0.982321,0.994464,0.979286,0.991071,0.841218,395701600
1100476800000,0.985714,0.990357,0.970357,0.986429,0.837277,376045600
1100563200000,0.985,0.985714,0.972857,0.981071,0.83273,295103200
1100649600000,0.985536,0.990179,0.968214,0.980357,0.832124,397751200
1100736000000,0.969643,0.990179,0.969464,0.989107,0.839551,459149600
1100822400000,0.990893,1.01625,0.973214,0.985179,0.836217,765279200
1101081600000,1.103571,1.142857,1.033929,1.095536,0.929888,2568210400
1101168000000,1.1125,1.115179,1.090179,1.094107,0.928674,911450400
1101254400000,1.101607,1.164286,1.099107,1.14375,0.970811,1390788000
1101427200000,1.166964,1.174286,1.148929,1.152679,0.97839,550144000
1101686400000,1.23125,1.242321,1.20375,1.222143,1.037351,1712916800
1101772800000,1.228393,1.228393,1.197321,1.197321,1.016282,1028518400
1101859200000,1.210536,1.213393,1.183393,1.210536,1.027499,800553600
1101945600000,1.180893,1.194643,1.154643,1.164464,0.988393,987442400
1102032000000,1.152321,1.160714,1.102679,1.119286,0.950046,1238848800
1102291200000,1.147321,1.182857,1.124107,1.174643,0.997033,1247920800
1102377600000,1.177321,1.191607,1.117143,1.123036,0.953229,1056899200
1102464000000,1.126429,1.150536,1.108036,1.13,0.95914,691902400
1102550400000,1.121607,1.15,1.108393,1.142679,0.969902,741501600
1102636800000,1.16125,1.179464,1.155357,1.163393,0.987484,775773600
1102896000000,1.171786,1.176786,1.153571,1.159107,0.983846,395040800
1102982400000,1.167857,1.176429,1.161071,1.165893,0.989606,415721600
1103068800000,1.165,1.168929,1.154643,1.165357,0.989151,398361600
1103155200000,1.18125,1.205357,1.179464,1.189286,1.009462,1126115200
1103241600000,1.193571,1.197143,1.158929,1.160536,0.985059,783496000
1103500800000,1.169107,1.178571,1.102857,1.12,0.950652,1168126400
1103587200000,1.135,1.13875,1.1,1.137321,0.965354,1064414400
1103673600000,1.136786,1.149286,1.132143,1.138393,0.966264,565829600
1103760000000,1.138393,1.147321,1.135714,1.143036,0.970205,245929600
1104105600000,1.157143,1.163393,1.122857,1.127857,0.957321,559490400
1104192000000,1.130357,1.147321,1.108036,1.146071,0.972781,611755200
1104278400000,1.139464,1.160357,1.135179,1.150714,0.976722,449562400
1104364800000,1.157321,1.16125,1.146786,1.157143,0.982178,345340800
1104451200000,1.15875,1.160714,1.143393,1.15,0.976116,278588800
1104710400000,1.156786,1.162679,1.117857,1.130179,0.959292,691992000
1104796800000,1.139107,1.169107,1.124464,1.141786,0.969144,1096810400
1104883200000,1.151071,1.165179,1.14375,1.151786,0.977632,680433600
1104969600000,1.154821,1.159107,1.130893,1.152679,0.97839,705555200
1105056000000,1.160714,1.243393,1.15625,1.236607,1.049627,2227450400
1105315200000,1.246964,1.2625,1.212143,1.231429,1.045233,1725309600
1105401600000,1.21875,1.234821,1.145357,1.152857,0.978541,2611627200
1105488000000,1.16875,1.176786,1.130357,1.168929,0.992183,1919702400
1105574400000,1.31625,1.328929,1.245179,1.246429,1.057964,3164716800
1105660800000,1.254464,1.280714,1.235536,1.253571,1.064027,1770742400
1106006400000,1.247321,1.2625,1.209821,1.261607,1.070847,1006460000
1106092800000,1.25875,1.276071,1.245536,1.247857,1.059177,751895200
1106179200000,1.24375,1.272679,1.240536,1.258214,1.067968,914922400
1106265600000,1.273393,1.278571,1.25,1.25875,1.068422,911332800
1106524800000,1.2675,1.281786,1.259821,1.263571,1.072515,841629600
1106611200000,1.274464,1.300714,1.266786,1.286607,1.092068,969231200
1106697600000,1.2975,1.299107,1.271786,1.290179,1.095099,739496800
1106784000000,1.288571,1.302143,1.277679,1.297143,1.101011,496227200
1106870400000,1.296786,1.321071,1.293571,1.321071,1.121321,801612000
1107129600000,1.331786,1.390893,1.330536,1.373214,1.165579,1681097600
